Result,name,Context
✅ UPDATED in military_events table,12043,"lon=33.03562883687879, lat=39.090887851000005"
fit_descendant_coords updated center (mean).,12043,"lon=33.03562883687879, lat=39.090887851000005"
✅ UPDATED in military_events table,113,"lon=22.802514475499997, lat=62.46594329490626"
fit_descendant_coords updated center (mean).,113,"lon=22.802514475499997, lat=62.46594329490626"
✅ UPDATED in military_events table,3616,"lon=26.84143111671876, lat=39.947367109625006"
fit_descendant_coords updated center (mean).,3616,"lon=26.84143111671876, lat=39.947367109625006"
✅ UPDATED in military_events table,8329,"lon=44.39663772637499, lat=43.149185173125005"
fit_descendant_coords updated center (mean).,8329,"lon=44.39663772637499, lat=43.149185173125005"
✅ UPDATED in military_events table,10502,"lon=139.51632274973434, lat=37.319830704265634"
fit_descendant_coords updated center (mean).,10502,"lon=139.51632274973434, lat=37.319830704265634"
✅ UPDATED in military_events table,15774,"lon=44.74969141265625, lat=44.67545587870312"
fit_descendant_coords updated center (mean).,15774,"lon=44.74969141265625, lat=44.67545587870312"
✅ UPDATED in military_events table,10659,"lon=-72.3446397484074, lat=-17.10175361333333"
fit_descendant_coords updated center (mean).,10659,"lon=-72.3446397484074, lat=-17.10175361333333"
✅ UPDATED in military_events table,11106,"lon=24.047626792032258, lat=40.81898960206452"
fit_descendant_coords updated center (mean).,11106,"lon=24.047626792032258, lat=40.81898960206452"
✅ UPDATED in military_events table,13069,"lon=14.620107425103445, lat=36.961377520586204"
fit_descendant_coords updated center (mean).,13069,"lon=14.620107425103445, lat=36.961377520586204"
✅ UPDATED in military_events table,13459,"lon=85.96078697385416, lat=20.026954219520835"
fit_descendant_coords updated center (mean).,13459,"lon=85.96078697385416, lat=20.026954219520835"
✅ UPDATED in military_events table,15436,"lon=44.81130184941936, lat=2.6710438510967744"
fit_descendant_coords updated center (mean).,15436,"lon=44.81130184941936, lat=2.6710438510967744"
✅ UPDATED in military_events table,29608,"lon=40.37468162851613, lat=38.13889515137096"
fit_descendant_coords updated center (mean).,29608,"lon=40.37468162851613, lat=38.13889515137096"
✅ UPDATED in military_events table,2624,"lon=34.6675458553, lat=38.97992353676668"
fit_descendant_coords updated center (mean).,2624,"lon=34.6675458553, lat=38.97992353676668"
✅ UPDATED in military_events table,4260,"lon=23.871488518366665, lat=38.4254616658"
fit_descendant_coords updated center (mean).,4260,"lon=23.871488518366665, lat=38.4254616658"
✅ UPDATED in military_events table,17163,"lon=37.84104228496666, lat=27.93694237018333"
fit_descendant_coords updated center (mean).,17163,"lon=37.84104228496666, lat=27.93694237018333"
✅ UPDATED in military_events table,1877,"lon=3.828010508071429, lat=47.97483515867857"
fit_descendant_coords updated center (mean).,1877,"lon=3.828010508071429, lat=47.97483515867857"
✅ UPDATED in military_events table,10885,"lon=122.04427469324138, lat=13.28959367027586"
fit_descendant_coords updated center (mean).,10885,"lon=122.04427469324138, lat=13.28959367027586"
✅ UPDATED in military_events table,14804,"lon=-75.63298763044828, lat=-11.283098578482761"
fit_descendant_coords updated center (mean).,14804,"lon=-75.63298763044828, lat=-11.283098578482761"
✅ UPDATED in military_events table,15360,"lon=47.03801984687931, lat=29.566512661017228"
fit_descendant_coords updated center (mean).,15360,"lon=47.03801984687931, lat=29.566512661017228"
✅ UPDATED in military_events table,16010,"lon=23.674885758499997, lat=1.2839290663965524"
fit_descendant_coords updated center (mean).,16010,"lon=23.674885758499997, lat=1.2839290663965524"
✅ UPDATED in military_events table,3963,"lon=20.180135583142853, lat=46.12499188100001"
fit_descendant_coords updated center (mean).,3963,"lon=20.180135583142853, lat=46.12499188100001"
✅ UPDATED in military_events table,7690,"lon=2.0057049997857144, lat=42.43152306219643"
fit_descendant_coords updated center (mean).,7690,"lon=2.0057049997857144, lat=42.43152306219643"
✅ UPDATED in military_events table,8694,"lon=29.52333514829629, lat=54.87670922577778"
fit_descendant_coords updated center (mean).,8694,"lon=29.52333514829629, lat=54.87670922577778"
✅ UPDATED in military_events table,30202,"lon=36.35210627762499, lat=-7.750113823708333"
fit_descendant_coords updated center (mean).,30202,"lon=36.35210627762499, lat=-7.750113823708333"
✅ UPDATED in military_events table,1908,"lon=40.97566467292308, lat=36.604651286153846"
fit_descendant_coords updated center (mean).,1908,"lon=40.97566467292308, lat=36.604651286153846"
✅ UPDATED in military_events table,2088,"lon=35.015277670370374, lat=32.1386950124074"
fit_descendant_coords updated center (mean).,2088,"lon=35.015277670370374, lat=32.1386950124074"
✅ UPDATED in military_events table,3470,"lon=26.50217258465218, lat=51.11341084069566"
fit_descendant_coords updated center (mean).,3470,"lon=26.50217258465218, lat=51.11341084069566"
✅ UPDATED in military_events table,7865,"lon=12.360729871923077, lat=46.68595747811538"
fit_descendant_coords updated center (mean).,7865,"lon=12.360729871923077, lat=46.68595747811538"
✅ UPDATED in military_events table,11524,"lon=12.857220678925923, lat=46.03149190114815"
fit_descendant_coords updated center (mean).,11524,"lon=12.857220678925923, lat=46.03149190114815"
✅ UPDATED in military_events table,14613,"lon=68.79188439059259, lat=34.529225038444444"
fit_descendant_coords updated center (mean).,14613,"lon=68.79188439059259, lat=34.529225038444444"
✅ UPDATED in military_events table,15216,"lon=-54.38948404081481, lat=-48.995250423592594"
fit_descendant_coords updated center (mean).,15216,"lon=-54.38948404081481, lat=-48.995250423592594"
✅ UPDATED in military_events table,15654,"lon=21.350415390740746, lat=42.07492892170371"
fit_descendant_coords updated center (mean).,15654,"lon=21.350415390740746, lat=42.07492892170371"
✅ UPDATED in military_events table,16715,"lon=16.850293422826915, lat=31.110660661057693"
fit_descendant_coords updated center (mean).,16715,"lon=16.850293422826915, lat=31.110660661057693"
✅ UPDATED in military_events table,310,"lon=23.561951358576927, lat=56.7510611495577"
fit_descendant_coords updated center (mean).,310,"lon=23.561951358576927, lat=56.7510611495577"
✅ UPDATED in military_events table,1416,"lon=26.29110796757692, lat=38.12940206788461"
fit_descendant_coords updated center (mean).,1416,"lon=26.29110796757692, lat=38.12940206788461"
✅ UPDATED in military_events table,6298,"lon=28.37017927632692, lat=49.99513361742307"
fit_descendant_coords updated center (mean).,6298,"lon=28.37017927632692, lat=49.99513361742307"
✅ UPDATED in military_events table,6510,"lon=13.232181166384619, lat=55.73074436146154"
fit_descendant_coords updated center (mean).,6510,"lon=13.232181166384619, lat=55.73074436146154"
✅ UPDATED in military_events table,7819,"lon=29.379121762000004, lat=31.48104984672001"
fit_descendant_coords updated center (mean).,7819,"lon=29.379121762000004, lat=31.48104984672001"
✅ UPDATED in military_events table,12838,"lon=-0.9815527908823528, lat=49.117609229205875"
fit_descendant_coords updated center (mean).,12838,"lon=-0.9815527908823528, lat=49.117609229205875"
✅ UPDATED in military_events table,13463,"lon=95.20286061905263, lat=20.726366733473686"
fit_descendant_coords updated center (mean).,13463,"lon=95.20286061905263, lat=20.726366733473686"
✅ UPDATED in military_events table,1088,"lon=29.03629511088, lat=62.1260111107"
fit_descendant_coords updated center (mean).,1088,"lon=29.03629511088, lat=62.1260111107"
✅ UPDATED in military_events table,3427,"lon=65.2678900238, lat=37.8441364446"
fit_descendant_coords updated center (mean).,3427,"lon=65.2678900238, lat=37.8441364446"
✅ UPDATED in military_events table,4056,"lon=35.56770812626, lat=48.82436325758001"
fit_descendant_coords updated center (mean).,4056,"lon=35.56770812626, lat=48.82436325758001"
✅ UPDATED in military_events table,6299,"lon=28.33708033636, lat=49.98482785104"
fit_descendant_coords updated center (mean).,6299,"lon=28.33708033636, lat=49.98482785104"
✅ UPDATED in military_events table,7793,"lon=-6.9712262576000015, lat=53.299992480040004"
fit_descendant_coords updated center (mean).,7793,"lon=-6.9712262576000015, lat=53.299992480040004"
✅ UPDATED in military_events table,2038,"lon=11.423852402125002, lat=39.802726893375"
fit_descendant_coords updated center (mean).,2038,"lon=11.423852402125002, lat=39.802726893375"
✅ UPDATED in military_events table,5899,"lon=-109.59258510145833, lat=33.44434859712499"
fit_descendant_coords updated center (mean).,5899,"lon=-109.59258510145833, lat=33.44434859712499"
✅ UPDATED in military_events table,8775,"lon=-96.11140832999997, lat=21.242133650208334"
fit_descendant_coords updated center (mean).,8775,"lon=-96.11140832999997, lat=21.242133650208334"
✅ UPDATED in military_events table,8813,"lon=-67.2712214655, lat=9.975107178583334"
fit_descendant_coords updated center (mean).,8813,"lon=-67.2712214655, lat=9.975107178583334"
✅ UPDATED in military_events table,1547,"lon=30.830901452630428, lat=37.47037712917392"
fit_descendant_coords updated center (mean).,1547,"lon=30.830901452630428, lat=37.47037712917392"
✅ UPDATED in military_events table,1724,"lon=23.82334716636957, lat=39.24389259930435"
fit_descendant_coords updated center (mean).,1724,"lon=23.82334716636957, lat=39.24389259930435"
✅ UPDATED in military_events table,2090,"lon=35.09025949713043, lat=32.18696443486956"
fit_descendant_coords updated center (mean).,2090,"lon=35.09025949713043, lat=32.18696443486956"
✅ UPDATED in military_events table,3560,"lon=-1.341874282863636, lat=34.898558185863635"
fit_descendant_coords updated center (mean).,3560,"lon=-1.341874282863636, lat=34.898558185863635"
✅ UPDATED in military_events table,4454,"lon=-1.6719120624782604, lat=52.739426086782615"
fit_descendant_coords updated center (mean).,4454,"lon=-1.6719120624782604, lat=52.739426086782615"
✅ UPDATED in military_events table,9262,"lon=2.5341955887826084, lat=36.22874261669565"
fit_descendant_coords updated center (mean).,9262,"lon=2.5341955887826084, lat=36.22874261669565"
✅ UPDATED in military_events table,11357,"lon=2.735801729173913, lat=50.0548846136087"
fit_descendant_coords updated center (mean).,11357,"lon=2.735801729173913, lat=50.0548846136087"
✅ UPDATED in military_events table,11586,"lon=44.45038532242857, lat=40.28050862409524"
fit_descendant_coords updated center (mean).,11586,"lon=44.45038532242857, lat=40.28050862409524"
✅ UPDATED in military_events table,13916,"lon=105.30560225582607, lat=21.049976946565213"
fit_descendant_coords updated center (mean).,13916,"lon=105.30560225582607, lat=21.049976946565213"
✅ UPDATED in military_events table,15967,"lon=70.80254119743479, lat=32.73130342378261"
fit_descendant_coords updated center (mean).,15967,"lon=70.80254119743479, lat=32.73130342378261"
✅ UPDATED in military_events table,17132,"lon=34.392369560043484, lat=31.43113617373913"
fit_descendant_coords updated center (mean).,17132,"lon=34.392369560043484, lat=31.43113617373913"
✅ UPDATED in military_events table,29613,"lon=40.82522991, lat=37.89416973795652"
fit_descendant_coords updated center (mean).,29613,"lon=40.82522991, lat=37.89416973795652"
✅ UPDATED in military_events table,958,"lon=43.06587096454546, lat=41.91801556036365"
fit_descendant_coords updated center (mean).,958,"lon=43.06587096454546, lat=41.91801556036365"
✅ UPDATED in military_events table,1833,"lon=35.27108373586364, lat=39.652593686"
fit_descendant_coords updated center (mean).,1833,"lon=35.27108373586364, lat=39.652593686"
✅ UPDATED in military_events table,4017,"lon=23.449149823000003, lat=38.81172360077273"
fit_descendant_coords updated center (mean).,4017,"lon=23.449149823000003, lat=38.81172360077273"
✅ UPDATED in military_events table,4164,"lon=48.723367768062495, lat=35.520163520687504"
fit_descendant_coords updated center (mean).,4164,"lon=48.723367768062495, lat=35.520163520687504"
✅ UPDATED in military_events table,4974,"lon=-100.72447881293182, lat=22.05344904015909"
fit_descendant_coords updated center (mean).,4974,"lon=-100.72447881293182, lat=22.05344904015909"
✅ UPDATED in military_events table,5639,"lon=28.382033542571428, lat=57.28153311614286"
fit_descendant_coords updated center (mean).,5639,"lon=28.382033542571428, lat=57.28153311614286"
✅ UPDATED in military_events table,5756,"lon=38.011281489727274, lat=55.02410478754546"
fit_descendant_coords updated center (mean).,5756,"lon=38.011281489727274, lat=55.02410478754546"
✅ UPDATED in military_events table,6585,"lon=-4.214247676727273, lat=56.826860100999994"
fit_descendant_coords updated center (mean).,6585,"lon=-4.214247676727273, lat=56.826860100999994"
✅ UPDATED in military_events table,7044,"lon=77.39963426520454, lat=12.789367192772728"
fit_descendant_coords updated center (mean).,7044,"lon=77.39963426520454, lat=12.789367192772728"
✅ UPDATED in military_events table,7822,"lon=31.82708532776191, lat=30.727223486857145"
fit_descendant_coords updated center (mean).,7822,"lon=31.82708532776191, lat=30.727223486857145"
✅ UPDATED in military_events table,11033,"lon=-105.73097471968184, lat=27.890539145045462"
fit_descendant_coords updated center (mean).,11033,"lon=-105.73097471968184, lat=27.890539145045462"
✅ UPDATED in military_events table,13018,"lon=25.03747045422727, lat=30.64815202018182"
fit_descendant_coords updated center (mean).,13018,"lon=25.03747045422727, lat=30.64815202018182"
✅ UPDATED in military_events table,29890,"lon=120.57573242395456, lat=24.02364459559091"
